UID,AN,PID,DN,DP,TN,RL,key,value
"(UID, a4daa3b79b67359)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 18)","(_id, 18)","(prekey_id, 5568337)","(sent_to_server, 1)","(record, CNHu0wISIQW/YjsWFwiKSNp8xaRuX79lceCzIqEqjzBERSR+jcr5RxogoE3vZLdbuWjCtg31m+z1jZYlEynQVZWDo0xOm7vh2UM=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, df0ec1533af55f9)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 19)","(_id, 19)","(prekey_id, 5568338)","(sent_to_server, 1)","(record, CNLu0wISIQVbY6y6av3CEyZ+HL/mFoL31tv+ow3RKSeTITp4GW/hYhogQA+B/DL0qAquFFAswki25gLTs7RQw3xXirNYRUWyZU0=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, f6a5dcbd2c79d36)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 20)","(_id, 20)","(prekey_id, 5568339)","(sent_to_server, 1)","(record, CNPu0wISIQVLLc9yC9yk+ewMU2GPW2lX97x+QSPv4rHvGBcGPRhbZRogiIXFRynCAUG9qKuX8yognKTiEaOFKkUI+s5s9vcLfUI=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 0f8c3d82a6621d9)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 21)","(_id, 21)","(prekey_id, 5568340)","(sent_to_server, 1)","(record, CNTu0wISIQUlYsEhd8W6A7UbfdoorJMJutDhihfGwDQsXdkE422LHRogMA4ixcAouNbM0h4mF1DMO/7eTgTUSA/7Wajn2+FEJlg=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, b658fef2e8f4e11)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 22)","(_id, 22)","(prekey_id, 5568341)","(sent_to_server, 1)","(record, CNXu0wISIQWvxtXsN9zOdIle8pd5qbrL/1EZ4/0trQ/lGddX1BfwaRog8E8jrYMMm93nCQ6jmpccmKv3/b9aJ9qf/Nbl1iCMmms=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 5377c59ad986d7f)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 23)","(_id, 23)","(prekey_id, 5568342)","(sent_to_server, 1)","(record, CNbu0wISIQWmzt3srYX+rVIdMqjj4/EO9sHUKlJEUpKE2E5lGmNFUBogmGjFrpedoGe7ZDo9GqO6cCEI75NnEGQqnYPApk8jM2o=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 6ce6ccff136e5ce)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 24)","(_id, 24)","(prekey_id, 5568343)","(sent_to_server, 1)","(record, CNfu0wISIQWQugrjixFg05xI+rDiDUYgX0JSHx8sxwb+Q5yi9qkOVxogeDsHOdYcuqdMjgA9XEW4/rvWkxbCsbhWGHyZOTY6U0c=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, f050b46cdef386c)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 25)","(_id, 25)","(prekey_id, 5568344)","(sent_to_server, 1)","(record, CNju0wISIQXcGjihl3dMFezDWSyZonQzX1Cy3lyR5cimN1mSfe+9HRogKPW+54C9AeBy2DIf78y3OsQc19EgATzLL8xCoW0o3GA=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 98e12acad81bc65)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 26)","(_id, 26)","(prekey_id, 5568345)","(sent_to_server, 1)","(record, CNnu0wISIQXUfGszkhUmizEigkH6XPNXu+QbzaKvsm70WMO4z4KOVRog0E26JmQUz3Z0k9CTF/CJOv6zZF/P0MUHnkwFL55uqUs=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 637cd4780c96846)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 27)","(_id, 27)","(prekey_id, 5568346)","(sent_to_server, 1)","(record, CNru0wISIQV5pBQkiOoieuaf1t/BqTKWPI1UmJ8ff5X93kOCb66gCRogAJeIwdn8xQIBihEOgSwEcAeZN5Yy6WSHQ9WZ4k0JPX0=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 42dde62c1f1f2f9)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 28)","(_id, 28)","(prekey_id, 5568347)","(sent_to_server, 1)","(record, CNvu0wISIQUZaIFVMr5J5S1f3OVolXMMQkK0+fN4UhEP/H4BtbhnPRogQDKEvH4fC4xZAFXaMCUi3G+FqaIixsW9Bs71X82O/kk=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, d4420c1355bc6c7)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 29)","(_id, 29)","(prekey_id, 5568348)","(sent_to_server, 1)","(record, CNzu0wISIQVtTb0YUPESHnEAlsTLlhbDgqJHeyL4CjaEBPZMvRwZOBogcHV0ENTPqEPt4LT1UKBR82l6tY6MfA8j60dY8q1bWUk=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 090fe35af264dfe)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 30)","(_id, 30)","(prekey_id, 5568349)","(sent_to_server, 1)","(record, CN3u0wISIQXMJNXWR7TOHBqMFo+Dd37L2RAyLJeylt++EOtpC3sUBRogUHbpk5cCZ+tenaCdd2rgzZewrgs+kuRLFS73M/+WcEI=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, ff969df8997bdfd)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 31)","(_id, 31)","(prekey_id, 5568350)","(sent_to_server, 1)","(record, CN7u0wISIQU8CKHyreFeDz9zi9xi6xlH9b9BRVqBp8e4wzbhqIw0Shog6KbrPbJJfZkDv6vpgL6VlD1N9+e50Zld2pVbCLPRBnE=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 8028c57a1a31031)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 32)","(_id, 32)","(prekey_id, 5568351)","(sent_to_server, 1)","(record, CN/u0wISIQWXnaGc0CoAUnG/p8hZQ9kfTxgNt+ZrY2cTtgUohBltdhogWIuurMHNeb+KuMYP9+d/uYeld9rKSiWMq8tA7hBbJnw=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 7df8a0c1b4a5b86)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 33)","(_id, 33)","(prekey_id, 5568352)","(sent_to_server, 1)","(record, CODu0wISIQWtSIQDQphqXTYSTT1its+r8s5dLhnvmSYZU5Mc4DkqVRogGH3iDdjj732p+tFowh9YKcqu0yNkPA4KGKXtO2cZp14=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 9b9c53717c6eb45)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 34)","(_id, 34)","(prekey_id, 5568353)","(sent_to_server, 1)","(record, COHu0wISIQV8ODClx4CzE0d8d8ZYZEeFFGiyB48vvM5G4O6jGGeyDRogGOLO9R9eIKsaxeZTAji+tO4xjrjCrekVgg9HKbNc+Hw=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, a5a523a180c706a)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 35)","(_id, 35)","(prekey_id, 5568354)","(sent_to_server, 1)","(record, COLu0wISIQXg2+lNYmhOnL+Ccvnf4bnl+8qzCZHmdVAO36ohtdMFfhogEJq+Sw43VuLCo1+jG058J7JGuc3SJWM7fq9/CCVo/HI=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 9a79a60e3716d86)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 36)","(_id, 36)","(prekey_id, 5568355)","(sent_to_server, 1)","(record, COPu0wISIQUEolQ5HOcVf9v7udK0nBFS5gasY9WnyPLEjI0V0q+IRxog8LbNNlvs8ZBjPxXxr6YyQknRzw1Ev7YhPyieqgpD114=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 812ac26b564c42b)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 37)","(_id, 37)","(prekey_id, 5568356)","(sent_to_server, 1)","(record, COTu0wISIQXzrUtocx4ujDDQcyUDFelG+8NSP98WI0ezh0jeECgjSBogaPJAlctZWE0cHzaXVlLv3bQRNU6GyjDtTw1sK0dLcXY=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, ee04ce0ff3f9fa3)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 38)","(_id, 38)","(prekey_id, 5568357)","(sent_to_server, 1)","(record, COXu0wISIQWuMMJ41hYWCCMp38b0nZ3TAZwqcW1HKrVElCXMiczbGRogkOGeaTVkK91Op1xDrjwpGubDrVRRhkUMhPvzEjeVimw=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 73a19df25e1459d)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 39)","(_id, 39)","(prekey_id, 5568358)","(sent_to_server, 1)","(record, CObu0wISIQUGsko6cbxioNKMmgiS6CSXSPztQPio35egWDSypt0RYBogOLAa7ITSkBkKtYDNAK/SM5BDJ3ggepEU9VwyaS+geVE=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 9fa7f7a504f14c3)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 40)","(_id, 40)","(prekey_id, 5568359)","(sent_to_server, 1)","(record, COfu0wISIQW7Qko+my38fqQyT7zHPCTt3+t1vSa7oKxvHxZ5FSe/CRogMLHy8UPrw35/sPouIcTzy/QF+Ai6hH1B/We1AGF2zmk=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 4e1b9b973a5bff6)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 41)","(_id, 41)","(prekey_id, 5568360)","(sent_to_server, 1)","(record, COju0wISIQVEua5DOXjUGMwcqSlH5hPb2EA984CqxIfNm55+cr2JLRogIN3d8GXZepGpbFjOvYwuGymgRLPc9VXIxOfO/k7wCmY=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 33505dd1bab8cb3)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 42)","(_id, 42)","(prekey_id, 5568361)","(sent_to_server, 1)","(record, COnu0wISIQX/KeUP9SI5O1AzPxRmp+0Bq1xLuu1FmTxPvf1o7NcvVhogkN31JmfnPf2OXTv9UkfZ84v2yQb8JY3NaJv6eigFG2I=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 237d54b4bb003f1)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 43)","(_id, 43)","(prekey_id, 5568362)","(sent_to_server, 1)","(record, COru0wISIQW6M9ZYjGVQ7aFvT54FbK9QMzbI7VMpAvWOKHmtotaIYRogQJEUgR3g2aHSX4gR/LXmGCb4MeBn4lQCUjdjhWbFxlE=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 22aeb82fe08b70f)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 44)","(_id, 44)","(prekey_id, 5568363)","(sent_to_server, 1)","(record, COvu0wISIQVaT0Qyal/RLCD0XVur1Al3eWmSng7ZGAvBRktOgxQUVhog2NaramZZ48zhGQ1WZQVMGGQm2wXK2U/KGalzL6rxcms=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 2689a1f62be5d30)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 45)","(_id, 45)","(prekey_id, 5568364)","(sent_to_server, 1)","(record, COzu0wISIQXO+Kyia8N4hNp/WPBFVajTXc7y0zjyApKJdtUcPnJgehogCKx/8nCqLqUlVY2+jOBxr44OfHDs9CouH6raTKPZ+V0=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 77ef9f85ad4da91)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 46)","(_id, 46)","(prekey_id, 5568365)","(sent_to_server, 1)","(record, CO3u0wISIQUqUv89dCMABOjXbChUhQyTo2HyUMERIYSe5Q90WcUhChog2A/H1/7h20A0okhY8aXHZwZkldvq8fVl2ucQ+Ob7lXI=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 9844e2231a80d02)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 47)","(_id, 47)","(prekey_id, 5568366)","(sent_to_server, 1)","(record, CO7u0wISIQVr0xx0PYecfvm9mvtCojmFj02gxDbZs8m1YQLCH8oedhogQEetoEUYiORcDxrDrIpaA4HA1Ntpp/2p5klrsDwlYmA=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 7b7787e7e023311)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 48)","(_id, 48)","(prekey_id, 5568367)","(sent_to_server, 1)","(record, CO/u0wISIQUADTw5RUfJpaOJ+Q2KDn1L67DrxyoB4o0FB+hMMOhsTRog+PXrm+nuuieIMF4763MEU67ij3e0BVbQuePPsUtlmkc=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 38aac0719a81cf2)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 49)","(_id, 49)","(prekey_id, 5568368)","(sent_to_server, 1)","(record, CPDu0wISIQU7P61LjPoF6R4PSVnSfVVGXNkDKb661yWIcH0CmhRVbRogcHcRf8CiMOCQQXpfN1j/Oi8UBgtZ+fMCU+buvmd9NEA=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 381ff8fedf40dd8)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 50)","(_id, 50)","(prekey_id, 5568369)","(sent_to_server, 1)","(record, CPHu0wISIQWPP3R+4/UrwRzjQaa7zshnSKQIKkOkWUPtM7znWGVyXBogGLBO6Sswtm8dIV6sV42zumAdp3L38mxiXse4wtG84nc=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 5914b0b484a5b82)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 51)","(_id, 51)","(prekey_id, 5568371)","(sent_to_server, 1)","(record, CPPu0wISIQXRr+S1n2rgmOvD+PsbFpFdX1/SDXtnmL3UL6PFoFj1VBogyGrD+lRQ/hkirfdneyFZci2qdOKWRWEixwsjxPk7AUM=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, c0349262ec6aa3c)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 52)","(_id, 52)","(prekey_id, 5568372)","(sent_to_server, 1)","(record, CPTu0wISIQVKOYBdS8YGkhHBc0yCvpFRdF6ZOdHZylTfgbeYzqsUYBogSDnqZJCLr17sLOSDg2jSRad5Olp0hMUtRVWCrZa59Ew=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 14ad317ca1a86a8)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 53)","(_id, 53)","(prekey_id, 5568373)","(sent_to_server, 1)","(record, CPXu0wISIQUnqP5/MemjY6ISb9/ns114/U+F28DrsvytgNfxNzfjLhogCCSGyYZF5kKTCWcj3RHPK5RNvTgHEvrhPqsp4Dt0EGs=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 2a91a6730535c4e)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 54)","(_id, 54)","(prekey_id, 5568374)","(sent_to_server, 1)","(record, CPbu0wISIQW5CC2pnnyd1g9OUyZZpvrfvD17JMm/tvtnyBGDeVEOLhog+GgSyuwYXhFzkgYmfBY5yuPYZoye+cjUPaQF2buDhEQ=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, ded600693f5bc47)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 55)","(_id, 55)","(prekey_id, 5568375)","(sent_to_server, 1)","(record, CPfu0wISIQUcYlS40mW8ufWehm2r6zYnmOam8L2bGjHa8OTWTqgsGhogmGTNN/wn+D7CoKKnzx3xZ8RLDlbNqwSMs7iSFYF42ms=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, a1b8707f019fcc1)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 56)","(_id, 56)","(prekey_id, 5568376)","(sent_to_server, 1)","(record, CPju0wISIQXtKCQV15PTiXVboo4IkdszxGeI6xzjUrrSZgh/GJhSJxogGEaCzfINXf9QKOWDt6p3Y6eUzNkSQwTg0FbT3P7hoFk=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 31e9844670eeb26)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 57)","(_id, 57)","(prekey_id, 5568377)","(sent_to_server, 1)","(record, CPnu0wISIQXL8hEHBcxj57f4ef+GjaNlcyTjR6Tb9ZVLZtOUE7egRxogIAgsmLyGDiR2Infz1QAP/K9gpMcSJ8CR5Qt49kjrO2I=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, b43855e396d3dee)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 58)","(_id, 58)","(prekey_id, 5568378)","(sent_to_server, 1)","(record, CPru0wISIQVaYk5L7AZZHIWJz/UF3tk1lT4tadPwSnfDtGsHP9TbLBogyL5A2QEviHE98yBNnDVK+mdA8DtLuhdUc2NHz2btVG8=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 5cc2283aab8d970)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 59)","(_id, 59)","(prekey_id, 5568379)","(sent_to_server, 1)","(record, CPvu0wISIQXMTvHDYZKGUkVAoQkh5Z+g8DIWyDzqapizFB2fgKnNbhog0O8qdapbitrWL5WYyI7evwx8mrEI416enoCnVKIp70M=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 2955ad6853bf37a)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 60)","(_id, 60)","(prekey_id, 5568380)","(sent_to_server, 1)","(record, CPzu0wISIQV0LnmccladVQOtrkWpdYtGNxOAyIsZlb3fP/N/lhdbXBogsJAFh1vTvcOjbuPj4zvKK9g1zCpcJKMaO5z3/J9M0Xc=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, c7776edc7bf5b7c)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 61)","(_id, 61)","(prekey_id, 5568381)","(sent_to_server, 1)","(record, CP3u0wISIQXvR1U5Cpt9AcDZETozY2EnSJBcVhWJqDAYi8gL7DGvaRogeLD0tKCdGQDZ9cCDKCvYf347eDMOIBxdj6lQvieExXw=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, f1ecb1fa5a12b27)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 62)","(_id, 62)","(prekey_id, 5568382)","(sent_to_server, 1)","(record, CP7u0wISIQXdez/hkQUncjH4GYHe+D74BI7NZMWVjaWyA4lQ9c2xWxogOA98+H2CGNudlKNdftaqiOeEX4cx4F2M/XOiD9FXDEI=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, 07e296b6239ee25)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 63)","(_id, 63)","(prekey_id, 5568383)","(sent_to_server, 1)","(record, CP/u0wISIQWpuDBwMrEQyVFjnol55D4UhTIW96HXKKMnRoE3BJ2VfhogsODnKFVRDmOjyFLxlXt1hOyTf5WRuvZSn9gwWTDjPVw=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, b49b05e9410f39e)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 64)","(_id, 64)","(prekey_id, 5568384)","(sent_to_server, 1)","(record, CIDv0wISIQWlS3RtMik8D9rROs4V/3uIPS8ASqQgVRqAG4ratfkTeRogeJO8hHQbCgaApJSQDROC1hEP1g8hipTlsAwmMoIbAHc=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
"(UID, a13ca7954e07e59)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 65)","(_id, 65)","(prekey_id, 5568385)","(sent_to_server, 1)","(record, CIHv0wISIQUtnyXsp8jXeJKBd+PGZ+xEiZxnrpwH7E+Q7zFkWnEeIBogiOFSjsRZRxfe/vESQ4qQq7kokuTKHPKqnK9+Xly3NEM=)","(direct_distribution, 0)","(upload_timestamp, 1617502979)"
