UID,AN,PID,DN,DP,TN,RL,timeline_id,feedback_action_id
"(UID, 61737cf51ce899b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 241)","(_id, 241)","(hashtag, Blindspotting)","(asset_url, https://abs.twimg.com/hashflags/STARZ_Blindspotting_May_2021/STARZ_Blindspotting_May_2021.png)","(start_time, 1621926000000)","(end_time, 1629701940000)","(animations, None)"
"(UID, c34338b93648e0e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 242)","(_id, 242)","(hashtag, BlindspottingFinale)","(asset_url, https://abs.twimg.com/hashflags/STARZ_Blindspotting_May_2021/STARZ_Blindspotting_May_2021.png)","(start_time, 1621926000000)","(end_time, 1629701940000)","(animations, None)"
"(UID, 4c6416e05f19e38)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 243)","(_id, 243)","(hashtag, BlindspottingPremiere)","(asset_url, https://abs.twimg.com/hashflags/STARZ_Blindspotting_May_2021/STARZ_Blindspotting_May_2021.png)","(start_time, 1621926000000)","(end_time, 1629701940000)","(animations, None)"
"(UID, ef7a2e264684420)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 244)","(_id, 244)","(hashtag, BloccoInternet)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, b8cc20ce9a64753)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 245)","(_id, 245)","(hashtag, Bloods)","(asset_url, https://abs.twimg.com/hashflags/AFL_2021_Bloods/AFL_2021_Bloods.png)","(start_time, 1617440460000)","(end_time, 1637539140000)","(animations, None)"
"(UID, b1ce4874b884cc5)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 246)","(_id, 246)","(hashtag, BloqueoDeInternet)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, 863a8ce32e60ffc)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 247)","(_id, 247)","(hashtag, BloqueoDigital)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, c71574231294563)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 248)","(_id, 248)","(hashtag, BlueWeekend)","(asset_url, https://abs.twimg.com/hashflags/WolfAlice_2021/WolfAlice_2021.png)","(start_time, 1622678400000)","(end_time, 1630709940000)","(animations, None)"
"(UID, 9c221b061550e4d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 249)","(_id, 249)","(hashtag, BMM)","(asset_url, https://abs.twimg.com/hashflags/BlackMusicMonth_2021/BlackMusicMonth_2021.png)","(start_time, 1624492800000)","(end_time, 1627801140000)","(animations, None)"
"(UID, 7f7db17e720ddab)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 250)","(_id, 250)","(hashtag, BNB)","(asset_url, https://abs.twimg.com/hashflags/BinanceTurns4_2021/BinanceTurns4_2021.png)","(start_time, 1625410860000)","(end_time, 1633359660000)","(animations, None)"
"(UID, b8a623835e8775b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 251)","(_id, 251)","(hashtag, BoastfulLoki)","(asset_url, https://abs.twimg.com/hashflags/Disney_LokiLaunch_BoastfulLoki_2021/Disney_LokiLaunch_BoastfulLoki_2021.png)","(start_time, 1625661000000)","(end_time, 1630047540000)","(animations, None)"
"(UID, a2ab2f364177ea0)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 252)","(_id, 252)","(hashtag, boAtCricketGiveaway)","(asset_url, https://abs.twimg.com/hashflags/BOAT_IPL_2021_v2/BOAT_IPL_2021_v2.png)","(start_time, 1620000000000)","(end_time, 1627343520000)","(animations, None)"
"(UID, 87b5a5e3da85ff9)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 253)","(_id, 253)","(hashtag, boAtXHardikPandya)","(asset_url, https://abs.twimg.com/hashflags/BOAT_IPL_2021_v2/BOAT_IPL_2021_v2.png)","(start_time, 1620000000000)","(end_time, 1627343520000)","(animations, None)"
"(UID, 766da8982508e6f)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 254)","(_id, 254)","(hashtag, boAtXKLRahul)","(asset_url, https://abs.twimg.com/hashflags/BOAT_IPL_2021_v2/BOAT_IPL_2021_v2.png)","(start_time, 1620000000000)","(end_time, 1627343520000)","(animations, None)"
"(UID, cd182aed339200c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 255)","(_id, 255)","(hashtag, boAtXShikharDhawan)","(asset_url, https://abs.twimg.com/hashflags/BOAT_IPL_2021_v2/BOAT_IPL_2021_v2.png)","(start_time, 1620000000000)","(end_time, 1627343520000)","(animations, None)"
"(UID, e78514c7435cb79)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 256)","(_id, 256)","(hashtag, BobbyHybrid)","(asset_url, https://abs.twimg.com/hashflags/Netflix_SweetTooth_Gopher/Netflix_SweetTooth_Gopher.png)","(start_time, 1622790060000)","(end_time, 1630566060000)","(animations, None)"
"(UID, 70ba124e58a905b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 257)","(_id, 257)","(hashtag, Bodegazos)","(asset_url, https://abs.twimg.com/hashflags/BodegaAurrera_PlanVerano_2021/BodegaAurrera_PlanVerano_2021.png)","(start_time, 1623222060000)","(end_time, 1631256600000)","(animations, None)"
"(UID, ef67888141c437c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 258)","(_id, 258)","(hashtag, BoksvLions)","(asset_url, https://abs.twimg.com/hashflags/LionsRugbyTour_2021_SeriesTrophy/LionsRugbyTour_2021_SeriesTrophy.png)","(start_time, 1624422600000)","(end_time, 1628553600000)","(animations, None)"
"(UID, d5371d2f686ed2d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 259)","(_id, 259)","(hashtag, BornForThis)","(asset_url, https://abs.twimg.com/hashflags/WNBA_Teams_2021_CON/WNBA_Teams_2021_CON.png)","(start_time, 1620921600000)","(end_time, 1634921940000)","(animations, None)"
"(UID, 1c8caba29ea6e1d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 260)","(_id, 260)","(hashtag, BossBaby)","(asset_url, https://abs.twimg.com/hashflags/BossBaby2_July_2021/BossBaby2_July_2021.png)","(start_time, 1625122800000)","(end_time, 1632898740000)","(animations, None)"
"(UID, b2e5b1a07620af5)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 261)","(_id, 261)","(hashtag, BostonUp)","(asset_url, https://abs.twimg.com/hashflags/OWL_Season4_Team_Feb_2021_BostonUp/OWL_Season4_Team_Feb_2021_BostonUp.png)","(start_time, 1613397600000)","(end_time, 1641020400000)","(animations, None)"
"(UID, b829e38520e3670)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 262)","(_id, 262)","(hashtag, BR6)","(asset_url, https://abs.twimg.com/hashflags/RainbowSixProLeague_2021_BR6/RainbowSixProLeague_2021_BR6.png)","(start_time, 1617184800000)","(end_time, 1641020400000)","(animations, None)"
"(UID, 6436463f4a960d4)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 263)","(_id, 263)","(hashtag, BrasilContraAFome)","(asset_url, https://abs.twimg.com/hashflags/COVIDRelief_2021_Brazil/COVIDRelief_2021_Brazil.png)","(start_time, 1620172800000)","(end_time, 1630506720000)","(animations, None)"
"(UID, 6efc2fa7e10bc3c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 264)","(_id, 264)","(hashtag, BrickByBrick)","(asset_url, https://abs.twimg.com/hashflags/CDL_Team_2021_CHI/CDL_Team_2021_CHI.png)","(start_time, 1610373600000)","(end_time, 1641020400000)","(animations, None)"
"(UID, fb8e247b54a8548)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 265)","(_id, 265)","(hashtag, BrighterDaysAreHere)","(asset_url, https://abs.twimg.com/hashflags/StarbucksCanadaSummer2021/StarbucksCanadaSummer2021.png)","(start_time, 1620198000000)","(end_time, 1630393200000)","(animations, None)"
"(UID, f1ee18e478b6f7a)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 266)","(_id, 266)","(hashtag, BringTheMayhem)","(asset_url, https://abs.twimg.com/hashflags/OWL_Season4_Team_Feb_2021_Florida/OWL_Season4_Team_Feb_2021_Florida.png)","(start_time, 1613397600000)","(end_time, 1641020400000)","(animations, None)"
"(UID, 04b33c14b4a9cd8)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 267)","(_id, 267)","(hashtag, Bronxnation)","(asset_url, https://abs.twimg.com/hashflags/Origins21_Broxnation_/Origins21_Broxnation_.png)","(start_time, 1623110400000)","(end_time, 1635611160000)","(animations, None)"
"(UID, eb715836eca2825)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 268)","(_id, 268)","(hashtag, BrooklynTogether)","(asset_url, https://abs.twimg.com/hashflags/NBA_2021_Teams_BrooklynTogether/NBA_2021_Teams_BrooklynTogether.png)","(start_time, 1609286400000)","(end_time, 1633010340000)","(animations, None)"
"(UID, f487d52e0d2fc20)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 269)","(_id, 269)","(hashtag, BROWIN)","(asset_url, https://abs.twimg.com/hashflags/LCK_2021_Team_P1_GOBRO/LCK_2021_Team_P1_GOBRO.png)","(start_time, 1609840800000)","(end_time, 1641020400000)","(animations, None)"
"(UID, 7ee2fe912a1600f)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 270)","(_id, 270)","(hashtag, BTC)","(asset_url, https://abs.twimg.com/hashflags/Bitcoin_evergreen/Bitcoin_evergreen.png)","(start_time, 1609459200000)","(end_time, 32503680000000)","(animations, None)"
"(UID, c937c9e844c5b90)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 271)","(_id, 271)","(hashtag, btcturk)","(asset_url, https://abs.twimg.com/hashflags/btcturk_May_2021/btcturk_May_2021.png)","(start_time, 1622075460000)","(end_time, 1630110720000)","(animations, None)"
"(UID, 58c53fe9b02ca59)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 272)","(_id, 272)","(hashtag, btcturkpro)","(asset_url, https://abs.twimg.com/hashflags/btcturk_May_2021/btcturk_May_2021.png)","(start_time, 1622075460000)","(end_time, 1630110720000)","(animations, None)"
"(UID, e3e3aa41672eb42)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 273)","(_id, 273)","(hashtag, BTFS)","(asset_url, https://abs.twimg.com/hashflags/JustinSuntron_2021_ext/JustinSuntron_2021_ext.png)","(start_time, 1623283200000)","(end_time, 1631232000000)","(animations, None)"
"(UID, fdb1092c0b275e6)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 274)","(_id, 274)","(hashtag, BTLM)","(asset_url, https://abs.twimg.com/hashflags/BlackTransLivesMatter_2020/BlackTransLivesMatter_2020.png)","(start_time, 1592956800000)","(end_time, 32503680000000)","(animations, None)"
"(UID, 30508688ad7d915)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 275)","(_id, 275)","(hashtag, BTS)","(asset_url, https://abs.twimg.com/hashflags/KpopVIT_BTS_June2021/KpopVIT_BTS_June2021.png)","(start_time, 1623682800000)","(end_time, 1630421940000)","(animations, None)"
"(UID, 60de481138932a6)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 276)","(_id, 276)","(hashtag, BTS_Butter)","(asset_url, https://abs.twimg.com/hashflags/KpopVIT_BTS_June2021_BTS_Butter/KpopVIT_BTS_June2021_BTS_Butter.png)","(start_time, 1623682800000)","(end_time, 1630421940000)","(animations, None)"
"(UID, fcc5ef80f2b1f94)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 277)","(_id, 277)","(hashtag, BTSARMY)","(asset_url, https://abs.twimg.com/hashflags/KpopVIT_BTS_June2021_BTSARMY/KpopVIT_BTS_June2021_BTSARMY.png)","(start_time, 1623682800000)","(end_time, 1630421940000)","(animations, None)"
"(UID, 3007ca023f1cbf0)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 278)","(_id, 278)","(hashtag, BTT)","(asset_url, https://abs.twimg.com/hashflags/JustinSuntron_2021_ext/JustinSuntron_2021_ext.png)","(start_time, 1623283200000)","(end_time, 1631232000000)","(animations, None)"
"(UID, 3e11127b50cda2b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 279)","(_id, 279)","(hashtag, Build2021)","(asset_url, https://abs.twimg.com/hashflags/MicrosoftBuild_2021/MicrosoftBuild_2021.png)","(start_time, 1621814400000)","(end_time, 1629849600000)","(animations, None)"
"(UID, edaf203cbad0e3d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 280)","(_id, 280)","(hashtag, BuildAnEmpire)","(asset_url, https://abs.twimg.com/hashflags/CDL_Team_2021_DAL/CDL_Team_2021_DAL.png)","(start_time, 1610373600000)","(end_time, 1641020400000)","(animations, None)"
"(UID, a95b1a0fb81a8bc)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 281)","(_id, 281)","(hashtag, BuildLikeAMaster)","(asset_url, https://abs.twimg.com/hashflags/LEGOGoldenBrick_2021/LEGOGoldenBrick_2021.png)","(start_time, 1623073500000)","(end_time, 1631022300000)","(animations, None)"
"(UID, 3dcabdee78501cc)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 282)","(_id, 282)","(hashtag, BuildToTheMoon)","(asset_url, https://abs.twimg.com/hashflags/BinanceTurns4_2021/BinanceTurns4_2021.png)","(start_time, 1625410860000)","(end_time, 1633359660000)","(animations, None)"
"(UID, f1baae52ab72373)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 283)","(_id, 283)","(hashtag, BuildYour5ASideTeam)","(asset_url, https://abs.twimg.com/hashflags/Ladbrokes5ASide_May_2021/Ladbrokes5ASide_May_2021.png)","(start_time, 1622246400000)","(end_time, 1630022400000)","(animations, None)"
